id,sku,name,short_description,description,product_status_id,regular_price,discount_price,quantity,taxable,inserted_at,updated_at
9088,abc9088,Product 9088,Product Description 9088,Product Description 9088,1,9112,23,4,0,2020-03-03 12:39:00,
9089,abc9089,Product 9089,Product Description 9089,Product Description 9089,1,9113,23,4,0,2020-03-03 12:39:00,
9090,abc9090,Product 9090,Product Description 9090,Product Description 9090,1,9114,23,4,0,2020-03-03 12:39:00,
9091,abc9091,Product 9091,Product Description 9091,Product Description 9091,1,9115,23,4,0,2020-03-03 12:39:00,
9092,abc9092,Product 9092,Product Description 9092,Product Description 9092,1,9116,23,4,0,2020-03-03 12:39:00,
9093,abc9093,Product 9093,Product Description 9093,Product Description 9093,1,9117,23,4,0,2020-03-03 12:39:00,
9094,abc9094,Product 9094,Product Description 9094,Product Description 9094,1,9118,23,4,0,2020-03-03 12:39:00,
9095,abc9095,Product 9095,Product Description 9095,Product Description 9095,1,9119,23,4,0,2020-03-03 12:39:00,
9096,abc9096,Product 9096,Product Description 9096,Product Description 9096,1,9120,23,4,0,2020-03-03 12:39:00,
9097,abc9097,Product 9097,Product Description 9097,Product Description 9097,1,9121,23,4,0,2020-03-03 12:39:00,
9098,abc9098,Product 9098,Product Description 9098,Product Description 9098,1,9122,23,4,0,2020-03-03 12:39:00,
9099,abc9099,Product 9099,Product Description 9099,Product Description 9099,1,9123,23,4,0,2020-03-03 12:39:00,
9100,abc9100,Product 9100,Product Description 9100,Product Description 9100,1,9124,23,4,0,2020-03-03 12:39:00,
9101,abc9101,Product 9101,Product Description 9101,Product Description 9101,1,9125,23,4,0,2020-03-03 12:39:00,
9102,abc9102,Product 9102,Product Description 9102,Product Description 9102,1,9126,23,4,0,2020-03-03 12:39:00,
9103,abc9103,Product 9103,Product Description 9103,Product Description 9103,1,9127,23,4,0,2020-03-03 12:39:00,
9104,abc9104,Product 9104,Product Description 9104,Product Description 9104,1,9128,23,4,0,2020-03-03 12:39:00,
9105,abc9105,Product 9105,Product Description 9105,Product Description 9105,1,9129,23,4,0,2020-03-03 12:39:00,
9106,abc9106,Product 9106,Product Description 9106,Product Description 9106,1,9130,23,4,0,2020-03-03 12:39:00,
9107,abc9107,Product 9107,Product Description 9107,Product Description 9107,1,9131,23,4,0,2020-03-03 12:39:00,
9108,abc9108,Product 9108,Product Description 9108,Product Description 9108,1,9132,23,4,0,2020-03-03 12:39:00,
9109,abc9109,Product 9109,Product Description 9109,Product Description 9109,1,9133,23,4,0,2020-03-03 12:39:00,
9110,abc9110,Product 9110,Product Description 9110,Product Description 9110,1,9134,23,4,0,2020-03-03 12:39:00,
9111,abc9111,Product 9111,Product Description 9111,Product Description 9111,1,9135,23,4,0,2020-03-03 12:39:00,
9112,abc9112,Product 9112,Product Description 9112,Product Description 9112,1,9136,23,4,0,2020-03-03 12:39:00,
9113,abc9113,Product 9113,Product Description 9113,Product Description 9113,1,9137,23,4,0,2020-03-03 12:39:00,
9114,abc9114,Product 9114,Product Description 9114,Product Description 9114,1,9138,23,4,0,2020-03-03 12:39:00,
9115,abc9115,Product 9115,Product Description 9115,Product Description 9115,1,9139,23,4,0,2020-03-03 12:39:00,
9116,abc9116,Product 9116,Product Description 9116,Product Description 9116,1,9140,23,4,0,2020-03-03 12:39:00,
9117,abc9117,Product 9117,Product Description 9117,Product Description 9117,1,9141,23,4,0,2020-03-03 12:39:00,
9118,abc9118,Product 9118,Product Description 9118,Product Description 9118,1,9142,23,4,0,2020-03-03 12:39:00,
9119,abc9119,Product 9119,Product Description 9119,Product Description 9119,1,9143,23,4,0,2020-03-03 12:39:00,
9120,abc9120,Product 9120,Product Description 9120,Product Description 9120,1,9144,23,4,0,2020-03-03 12:39:00,
9121,abc9121,Product 9121,Product Description 9121,Product Description 9121,1,9145,23,4,0,2020-03-03 12:39:00,
9122,abc9122,Product 9122,Product Description 9122,Product Description 9122,1,9146,23,4,0,2020-03-03 12:39:00,
9123,abc9123,Product 9123,Product Description 9123,Product Description 9123,1,9147,23,4,0,2020-03-03 12:39:00,
9124,abc9124,Product 9124,Product Description 9124,Product Description 9124,1,9148,23,4,0,2020-03-03 12:39:00,
9125,abc9125,Product 9125,Product Description 9125,Product Description 9125,1,9149,23,4,0,2020-03-03 12:39:00,
9126,abc9126,Product 9126,Product Description 9126,Product Description 9126,1,9150,23,4,0,2020-03-03 12:39:00,
9127,abc9127,Product 9127,Product Description 9127,Product Description 9127,1,9151,23,4,0,2020-03-03 12:39:00,
9128,abc9128,Product 9128,Product Description 9128,Product Description 9128,1,9152,23,4,0,2020-03-03 12:39:00,
9129,abc9129,Product 9129,Product Description 9129,Product Description 9129,1,9153,23,4,0,2020-03-03 12:39:00,
9130,abc9130,Product 9130,Product Description 9130,Product Description 9130,1,9154,23,4,0,2020-03-03 12:39:00,
9131,abc9131,Product 9131,Product Description 9131,Product Description 9131,1,9155,23,4,0,2020-03-03 12:39:00,
9132,abc9132,Product 9132,Product Description 9132,Product Description 9132,1,9156,23,4,0,2020-03-03 12:39:00,
9133,abc9133,Product 9133,Product Description 9133,Product Description 9133,1,9157,23,4,0,2020-03-03 12:39:00,
9134,abc9134,Product 9134,Product Description 9134,Product Description 9134,1,9158,23,4,0,2020-03-03 12:39:00,
9135,abc9135,Product 9135,Product Description 9135,Product Description 9135,1,9159,23,4,0,2020-03-03 12:39:00,
9136,abc9136,Product 9136,Product Description 9136,Product Description 9136,1,9160,23,4,0,2020-03-03 12:39:00,
9137,abc9137,Product 9137,Product Description 9137,Product Description 9137,1,9161,23,4,0,2020-03-03 12:39:00,
9138,abc9138,Product 9138,Product Description 9138,Product Description 9138,1,9162,23,4,0,2020-03-03 12:39:00,
9139,abc9139,Product 9139,Product Description 9139,Product Description 9139,1,9163,23,4,0,2020-03-03 12:39:00,
9140,abc9140,Product 9140,Product Description 9140,Product Description 9140,1,9164,23,4,0,2020-03-03 12:39:00,
9141,abc9141,Product 9141,Product Description 9141,Product Description 9141,1,9165,23,4,0,2020-03-03 12:39:00,
9142,abc9142,Product 9142,Product Description 9142,Product Description 9142,1,9166,23,4,0,2020-03-03 12:39:00,
9143,abc9143,Product 9143,Product Description 9143,Product Description 9143,1,9167,23,4,0,2020-03-03 12:39:00,
9144,abc9144,Product 9144,Product Description 9144,Product Description 9144,1,9168,23,4,0,2020-03-03 12:39:00,
9145,abc9145,Product 9145,Product Description 9145,Product Description 9145,1,9169,23,4,0,2020-03-03 12:39:00,
9146,abc9146,Product 9146,Product Description 9146,Product Description 9146,1,9170,23,4,0,2020-03-03 12:39:00,
9147,abc9147,Product 9147,Product Description 9147,Product Description 9147,1,9171,23,4,0,2020-03-03 12:39:00,
9148,abc9148,Product 9148,Product Description 9148,Product Description 9148,1,9172,23,4,0,2020-03-03 12:39:00,
9149,abc9149,Product 9149,Product Description 9149,Product Description 9149,1,9173,23,4,0,2020-03-03 12:39:00,
9150,abc9150,Product 9150,Product Description 9150,Product Description 9150,1,9174,23,4,0,2020-03-03 12:39:00,
9151,abc9151,Product 9151,Product Description 9151,Product Description 9151,1,9175,23,4,0,2020-03-03 12:39:00,
9152,abc9152,Product 9152,Product Description 9152,Product Description 9152,1,9176,23,4,0,2020-03-03 12:39:00,
9153,abc9153,Product 9153,Product Description 9153,Product Description 9153,1,9177,23,4,0,2020-03-03 12:39:00,
9154,abc9154,Product 9154,Product Description 9154,Product Description 9154,1,9178,23,4,0,2020-03-03 12:39:00,
9155,abc9155,Product 9155,Product Description 9155,Product Description 9155,1,9179,23,4,0,2020-03-03 12:39:00,
9156,abc9156,Product 9156,Product Description 9156,Product Description 9156,1,9180,23,4,0,2020-03-03 12:39:00,
9157,abc9157,Product 9157,Product Description 9157,Product Description 9157,1,9181,23,4,0,2020-03-03 12:39:00,
9158,abc9158,Product 9158,Product Description 9158,Product Description 9158,1,9182,23,4,0,2020-03-03 12:39:00,
9159,abc9159,Product 9159,Product Description 9159,Product Description 9159,1,9183,23,4,0,2020-03-03 12:39:00,
9160,abc9160,Product 9160,Product Description 9160,Product Description 9160,1,9184,23,4,0,2020-03-03 12:39:00,
9161,abc9161,Product 9161,Product Description 9161,Product Description 9161,1,9185,23,4,0,2020-03-03 12:39:00,
9162,abc9162,Product 9162,Product Description 9162,Product Description 9162,1,9186,23,4,0,2020-03-03 12:39:00,
9163,abc9163,Product 9163,Product Description 9163,Product Description 9163,1,9187,23,4,0,2020-03-03 12:39:00,
9164,abc9164,Product 9164,Product Description 9164,Product Description 9164,1,9188,23,4,0,2020-03-03 12:39:00,
9165,abc9165,Product 9165,Product Description 9165,Product Description 9165,1,9189,23,4,0,2020-03-03 12:39:00,
9166,abc9166,Product 9166,Product Description 9166,Product Description 9166,1,9190,23,4,0,2020-03-03 12:39:00,
9167,abc9167,Product 9167,Product Description 9167,Product Description 9167,1,9191,23,4,0,2020-03-03 12:39:00,
9168,abc9168,Product 9168,Product Description 9168,Product Description 9168,1,9192,23,4,0,2020-03-03 12:39:00,
9169,abc9169,Product 9169,Product Description 9169,Product Description 9169,1,9193,23,4,0,2020-03-03 12:39:00,
9170,abc9170,Product 9170,Product Description 9170,Product Description 9170,1,9194,23,4,0,2020-03-03 12:39:00,
9171,abc9171,Product 9171,Product Description 9171,Product Description 9171,1,9195,23,4,0,2020-03-03 12:39:00,
9172,abc9172,Product 9172,Product Description 9172,Product Description 9172,1,9196,23,4,0,2020-03-03 12:39:00,
9173,abc9173,Product 9173,Product Description 9173,Product Description 9173,1,9197,23,4,0,2020-03-03 12:39:00,
9174,abc9174,Product 9174,Product Description 9174,Product Description 9174,1,9198,23,4,0,2020-03-03 12:39:00,
9175,abc9175,Product 9175,Product Description 9175,Product Description 9175,1,9199,23,4,0,2020-03-03 12:39:00,
9176,abc9176,Product 9176,Product Description 9176,Product Description 9176,1,9200,23,4,0,2020-03-03 12:39:00,
9177,abc9177,Product 9177,Product Description 9177,Product Description 9177,1,9201,23,4,0,2020-03-03 12:39:00,
9178,abc9178,Product 9178,Product Description 9178,Product Description 9178,1,9202,23,4,0,2020-03-03 12:39:00,
9179,abc9179,Product 9179,Product Description 9179,Product Description 9179,1,9203,23,4,0,2020-03-03 12:39:00,
9180,abc9180,Product 9180,Product Description 9180,Product Description 9180,1,9204,23,4,0,2020-03-03 12:39:00,
9181,abc9181,Product 9181,Product Description 9181,Product Description 9181,1,9205,23,4,0,2020-03-03 12:39:00,
9182,abc9182,Product 9182,Product Description 9182,Product Description 9182,1,9206,23,4,0,2020-03-03 12:39:00,
9183,abc9183,Product 9183,Product Description 9183,Product Description 9183,1,9207,23,4,0,2020-03-03 12:39:00,
9184,abc9184,Product 9184,Product Description 9184,Product Description 9184,1,9208,23,4,0,2020-03-03 12:39:00,
9185,abc9185,Product 9185,Product Description 9185,Product Description 9185,1,9209,23,4,0,2020-03-03 12:39:00,
9186,abc9186,Product 9186,Product Description 9186,Product Description 9186,1,9210,23,4,0,2020-03-03 12:39:00,
9187,abc9187,Product 9187,Product Description 9187,Product Description 9187,1,9211,23,4,0,2020-03-03 12:39:00,
9188,abc9188,Product 9188,Product Description 9188,Product Description 9188,1,9212,23,4,0,2020-03-03 12:39:00,
9189,abc9189,Product 9189,Product Description 9189,Product Description 9189,1,9213,23,4,0,2020-03-03 12:39:00,
9190,abc9190,Product 9190,Product Description 9190,Product Description 9190,1,9214,23,4,0,2020-03-03 12:39:00,
9191,abc9191,Product 9191,Product Description 9191,Product Description 9191,1,9215,23,4,0,2020-03-03 12:39:00,
9192,abc9192,Product 9192,Product Description 9192,Product Description 9192,1,9216,23,4,0,2020-03-03 12:39:00,
9193,abc9193,Product 9193,Product Description 9193,Product Description 9193,1,9217,23,4,0,2020-03-03 12:39:00,
9194,abc9194,Product 9194,Product Description 9194,Product Description 9194,1,9218,23,4,0,2020-03-03 12:39:00,
9195,abc9195,Product 9195,Product Description 9195,Product Description 9195,1,9219,23,4,0,2020-03-03 12:39:00,
9196,abc9196,Product 9196,Product Description 9196,Product Description 9196,1,9220,23,4,0,2020-03-03 12:39:00,
9197,abc9197,Product 9197,Product Description 9197,Product Description 9197,1,9221,23,4,0,2020-03-03 12:39:00,
9198,abc9198,Product 9198,Product Description 9198,Product Description 9198,1,9222,23,4,0,2020-03-03 12:39:00,
9199,abc9199,Product 9199,Product Description 9199,Product Description 9199,1,9223,23,4,0,2020-03-03 12:39:00,
9200,abc9200,Product 9200,Product Description 9200,Product Description 9200,1,9224,23,4,0,2020-03-03 12:39:00,
9201,abc9201,Product 9201,Product Description 9201,Product Description 9201,1,9225,23,4,0,2020-03-03 12:39:00,
9202,abc9202,Product 9202,Product Description 9202,Product Description 9202,1,9226,23,4,0,2020-03-03 12:39:00,
9203,abc9203,Product 9203,Product Description 9203,Product Description 9203,1,9227,23,4,0,2020-03-03 12:39:00,
9204,abc9204,Product 9204,Product Description 9204,Product Description 9204,1,9228,23,4,0,2020-03-03 12:39:00,
9205,abc9205,Product 9205,Product Description 9205,Product Description 9205,1,9229,23,4,0,2020-03-03 12:39:00,
9206,abc9206,Product 9206,Product Description 9206,Product Description 9206,1,9230,23,4,0,2020-03-03 12:39:00,
9207,abc9207,Product 9207,Product Description 9207,Product Description 9207,1,9231,23,4,0,2020-03-03 12:39:00,
9208,abc9208,Product 9208,Product Description 9208,Product Description 9208,1,9232,23,4,0,2020-03-03 12:39:00,
9209,abc9209,Product 9209,Product Description 9209,Product Description 9209,1,9233,23,4,0,2020-03-03 12:39:00,
9210,abc9210,Product 9210,Product Description 9210,Product Description 9210,1,9234,23,4,0,2020-03-03 12:39:00,
9211,abc9211,Product 9211,Product Description 9211,Product Description 9211,1,9235,23,4,0,2020-03-03 12:39:00,
9212,abc9212,Product 9212,Product Description 9212,Product Description 9212,1,9236,23,4,0,2020-03-03 12:39:00,
9213,abc9213,Product 9213,Product Description 9213,Product Description 9213,1,9237,23,4,0,2020-03-03 12:39:00,
9214,abc9214,Product 9214,Product Description 9214,Product Description 9214,1,9238,23,4,0,2020-03-03 12:39:00,
9215,abc9215,Product 9215,Product Description 9215,Product Description 9215,1,9239,23,4,0,2020-03-03 12:39:00,
9216,abc9216,Product 9216,Product Description 9216,Product Description 9216,1,9240,23,4,0,2020-03-03 12:39:00,
9217,abc9217,Product 9217,Product Description 9217,Product Description 9217,1,9241,23,4,0,2020-03-03 12:39:00,
9218,abc9218,Product 9218,Product Description 9218,Product Description 9218,1,9242,23,4,0,2020-03-03 12:39:00,
9219,abc9219,Product 9219,Product Description 9219,Product Description 9219,1,9243,23,4,0,2020-03-03 12:39:00,
9220,abc9220,Product 9220,Product Description 9220,Product Description 9220,1,9244,23,4,0,2020-03-03 12:39:00,
9221,abc9221,Product 9221,Product Description 9221,Product Description 9221,1,9245,23,4,0,2020-03-03 12:39:00,
9222,abc9222,Product 9222,Product Description 9222,Product Description 9222,1,9246,23,4,0,2020-03-03 12:39:00,
9223,abc9223,Product 9223,Product Description 9223,Product Description 9223,1,9247,23,4,0,2020-03-03 12:39:00,
9224,abc9224,Product 9224,Product Description 9224,Product Description 9224,1,9248,23,4,0,2020-03-03 12:39:00,
9225,abc9225,Product 9225,Product Description 9225,Product Description 9225,1,9249,23,4,0,2020-03-03 12:39:00,
9226,abc9226,Product 9226,Product Description 9226,Product Description 9226,1,9250,23,4,0,2020-03-03 12:39:00,
9227,abc9227,Product 9227,Product Description 9227,Product Description 9227,1,9251,23,4,0,2020-03-03 12:39:00,
9228,abc9228,Product 9228,Product Description 9228,Product Description 9228,1,9252,23,4,0,2020-03-03 12:39:00,
9229,abc9229,Product 9229,Product Description 9229,Product Description 9229,1,9253,23,4,0,2020-03-03 12:39:00,
9230,abc9230,Product 9230,Product Description 9230,Product Description 9230,1,9254,23,4,0,2020-03-03 12:39:00,
9231,abc9231,Product 9231,Product Description 9231,Product Description 9231,1,9255,23,4,0,2020-03-03 12:39:00,
9232,abc9232,Product 9232,Product Description 9232,Product Description 9232,1,9256,23,4,0,2020-03-03 12:39:00,
9233,abc9233,Product 9233,Product Description 9233,Product Description 9233,1,9257,23,4,0,2020-03-03 12:39:00,
9234,abc9234,Product 9234,Product Description 9234,Product Description 9234,1,9258,23,4,0,2020-03-03 12:39:00,
9235,abc9235,Product 9235,Product Description 9235,Product Description 9235,1,9259,23,4,0,2020-03-03 12:39:00,
9236,abc9236,Product 9236,Product Description 9236,Product Description 9236,1,9260,23,4,0,2020-03-03 12:39:00,
9237,abc9237,Product 9237,Product Description 9237,Product Description 9237,1,9261,23,4,0,2020-03-03 12:39:00,
9238,abc9238,Product 9238,Product Description 9238,Product Description 9238,1,9262,23,4,0,2020-03-03 12:39:00,
9239,abc9239,Product 9239,Product Description 9239,Product Description 9239,1,9263,23,4,0,2020-03-03 12:39:00,
9240,abc9240,Product 9240,Product Description 9240,Product Description 9240,1,9264,23,4,0,2020-03-03 12:39:00,
